[train] device: cuda | cpu threads: 4
[train] observation space: (4, 84, 84) uint8 | action space: 2
[train] CNN parameters: 1,685,154 | replay buffer ~5.64 GB (100,000 transitions)
[train] step   408,000/1,000,000 | eps 0.010 | ep_return   20.30 | ep_len     96 | updates   97,000 |   353 step/s
[train] step   410,000/1,000,000 | eps 0.010 | ep_return   19.42 | ep_len     92 | updates   97,500 |   353 step/s
[train] step   412,000/1,000,000 | eps 0.010 | ep_return   18.97 | ep_len     90 | updates   98,000 |   353 step/s
[train] step   414,000/1,000,000 | eps 0.010 | ep_return   19.53 | ep_len     92 | updates   98,500 |   353 step/s
[train] step   416,000/1,000,000 | eps 0.010 | ep_return   19.29 | ep_len     92 | updates   99,000 |   353 step/s
[train] step   418,000/1,000,000 | eps 0.010 | ep_return   17.60 | ep_len     85 | updates   99,500 |   353 step/s
[train] step   420,000/1,000,000 | eps 0.010 | ep_return   18.05 | ep_len     87 | updates  100,000 |   353 step/s
[train] step   422,000/1,000,000 | eps 0.010 | ep_return   16.71 | ep_len     81 | updates  100,500 |   353 step/s
[train] step   424,000/1,000,000 | eps 0.010 | ep_return   17.59 | ep_len     85 | updates  101,000 |   353 step/s
[train] step   426,000/1,000,000 | eps 0.010 | ep_return   18.00 | ep_len     87 | updates  101,500 |   353 step/s
[train] step   428,000/1,000,000 | eps 0.010 | ep_return   19.19 | ep_len     91 | updates  102,000 |   353 step/s
[train] step   430,000/1,000,000 | eps 0.010 | ep_return   20.20 | ep_len     96 | updates  102,500 |   353 step/s
[train] step   432,000/1,000,000 | eps 0.010 | ep_return   21.53 | ep_len    101 | updates  103,000 |   353 step/s
[train] step   434,000/1,000,000 | eps 0.010 | ep_return   21.30 | ep_len    100 | updates  103,500 |   353 step/s
[train] step   436,000/1,000,000 | eps 0.010 | ep_return   22.07 | ep_len    103 | updates  104,000 |   353 step/s
[train] step   438,000/1,000,000 | eps 0.010 | ep_return   21.54 | ep_len    101 | updates  104,500 |   353 step/s
[train] step   440,000/1,000,000 | eps 0.010 | ep_return   21.19 | ep_len     99 | updates  105,000 |   353 step/s
[train] step   442,000/1,000,000 | eps 0.010 | ep_return   20.62 | ep_len     97 | updates  105,500 |   353 step/s
[train] step   444,000/1,000,000 | eps 0.010 | ep_return   21.37 | ep_len    100 | updates  106,000 |   353 step/s
[train] step   446,000/1,000,000 | eps 0.010 | ep_return   22.68 | ep_len    106 | updates  106,500 |   353 step/s
[train] step   448,000/1,000,000 | eps 0.010 | ep_return   22.03 | ep_len    103 | updates  107,000 |   353 step/s
[train] step   450,000/1,000,000 | eps 0.010 | ep_return   22.31 | ep_len    104 | updates  107,500 |   353 step/s
[train] step   452,000/1,000,000 | eps 0.010 | ep_return   23.43 | ep_len    109 | updates  108,000 |   353 step/s
[train] step   454,000/1,000,000 | eps 0.010 | ep_return   24.23 | ep_len    112 | updates  108,500 |   353 step/s
[train] step   456,000/1,000,000 | eps 0.010 | ep_return   25.86 | ep_len    118 | updates  109,000 |   353 step/s
[train] step   458,000/1,000,000 | eps 0.010 | ep_return   25.99 | ep_len    119 | updates  109,500 |   353 step/s
